source,ref_id,title,text,url,labels,media_paths,date,authors,domain
youtube,tWg4o1hWWw4,"Viral Disidak Dedi Mulyadi, AQUA Langsung Klarifikasi","VIVA - Setelah video sidak Gubernur Jawa Barat Dedi Mulyadi viral, AQUA akhirnya buka suara. Danone Indonesia menegaskan sumber air AQUA bukan dari sumur bor biasa, melainkan dari akuifer dalam di kedalaman 60–140 meter. Kajian bersama UGM dan Unpad membuktikan pengambilan air tidak menyebabkan pergeseran tanah. AQUA juga menegaskan kepatuhan izin, audit pemerintah.
#dedimulyadi #aqua 
[K ] {NAT}

Reporter : -
Kontributor : -

If you are interested for any collaboration/sponsorship, please contact or portal@viva.co.id or sales@viva.co.id

Baca berita terbaru, terkini dan terpopuler disini https://www.viva.co.id/",https://www.youtube.com/watch?v=tWg4o1hWWw4,[],"{'audio': './data/raw/youtube/audio/YT_0093.wav', 'video': './data/raw/youtube/videos/YT_0093.mp4', 'thumbnail': './data/raw/youtube/thumbnails/YT_0093.jpg'}",,,
youtube,tbyjpnb5r70,[FULL] Pidato Presiden Prabowo di Pertemuan Diplomatik Indonesia-Brasil,"MetroTV, Prabowo Subianto akan menerima kunjungan dari Presdien Brazil. Pertemuan itu menjadi kunjungan balasan setelah Prabowo berkunjung ke Negeri Samba tersebut. 

#presidenprabowohariini #presidenbrasilkeindonesia
#prabowo #presidenbrasil #kunjungankenegaraan #luladasilva #breakingnews 
#beritaterkini #beritaterbaru #beritaterbaruhariini 
-----------------------------------------------------------------------

Follow juga sosmed kami untuk mendapatkan update informasi  terkini!


Website: https://www.metrotvnews.com/
Facebook: https://www.facebook.com/metrotv/
Instagram: https://www.instagram.com/metrotv/
Twitter: https://twitter.com/metro_tv
TikTok: https://www.tiktok.com/@metro_tv
Metro Xtend: https://xtend.metrotvnews.com/",https://www.youtube.com/watch?v=tbyjpnb5r70,[],"{'audio': './data/raw/youtube/audio/YT_0094.wav', 'video': './data/raw/youtube/videos/YT_0094.mp4', 'thumbnail': './data/raw/youtube/thumbnails/YT_0094.jpg'}",,,
youtube,u8BR3LYx5E8,DPR Sahkan UU APBN 2025,"Dewan Perwakilan Rakyat Republik Indonesia resmi menyetujui RUU APBN menjadi Undang-Undang APBN 2025 dalam rapat paripurna pada Kamis. Rapat tersebut juga dihadiri Menteri Keuangan RI, Sri Mulyani Indrawati.

======
Website: www.cnnindonesia.com
Facebook: https://m.facebook.com/CNNIndonesia/
Instagram: https://instagram.com/cnnindonesiatv
Twitter: https://twitter.com/cnniddaily
TikTok: https://www.tiktok.com/@cnnindonesia
Spotify: CNN Indonesia",https://www.youtube.com/watch?v=u8BR3LYx5E8,[],"{'audio': './data/raw/youtube/audio/YT_0095.wav', 'video': './data/raw/youtube/videos/YT_0095.mp4', 'thumbnail': './data/raw/youtube/thumbnails/YT_0095.jpg'}",,,
youtube,uGv9Baf_Exk,"Mulai Hari Ini! Pemerintah Resmi Luncurkan Program Magang Nasional, Peserta Terima Uang Saku UMP","Download aplikasi berita TribunX di Play Store atau App Store untuk dapatkan pengalaman baru


TRIBUN-VIDEO.COM - Pemerintah secara resmi meluncurkan Program Magang Nasional yang ditujukan bagi lulusan perguruan tinggi, khususnya para fresh graduate. 

Program ini bertujuan memberikan pengalaman kerja praktis di berbagai sektor seperti dunia usaha, industri, BUMN, lembaga pemerintah, hingga perbankan.

Sebanyak 20.000 peserta telah mengikuti gelombang pertama (Batch I) dan mulai menjalani aktivitas kerja mereka sejak 20 Oktober 2025.

Selama masa magang yang berlangsung enam bulan, peserta akan memperoleh berbagai fasilitas, antara lain uang saku setara Upah Minimum Kabupaten/Kota (UMK) atau Upah Minimum Provinsi (UMP), Jaminan Sosial Ketenagakerjaan (Jamsostek), pendampingan mentor, sertifikat program, dan dana uang saku yang disalurkan oleh pemerintah melalui bank-bank himbara.

Program ini merupakan bagian dari paket stimulus ekonomi kuartal IV tahun 2025, dan juga bertujuan mendorong terbukanya lapangan kerja produktif di berbagai sektor.

Adapun pemerintah berencana membuka Batch II pada November 2025 dengan target peserta mencapai 80.000 orang. 

Artikel ini telah tayang di TribunLombok.com dengan judul Magang Bergaji Dimulai, Peserta Program Magang Nasional Dapat Uang Saku Sesuai UMP, https://lombok.tribunnews.com/news/94778/magang-bergaji-dimulai-peserta-program-nasional-dapat-uang-saku-sesuai-ump.

(Tribun-Video.com)

Program: Tribunnews Update
Editor Video: Sekar Kinasih
Uploader: Bintang Nur Rahman
#ProgramMagangNasional #Magang2025 #UangSakuUMP #MagangDibayar #PeluangKerja #PemerintahIndonesia #BeritaTerkini #MagangMahasiswa #AnakMuda #ProgramPemerintah",https://www.youtube.com/watch?v=uGv9Baf_Exk,[],"{'audio': './data/raw/youtube/audio/YT_0096.wav', 'video': './data/raw/youtube/videos/YT_0096.mp4', 'thumbnail': './data/raw/youtube/thumbnails/YT_0096.jpg'}",,,
youtube,uJeqOIhe_yc,"[HEADLINE NEWS, 01/07] DPR & Menkeu Bahas Realisasi APBN 2025","HEADLINE NEWS - 1 JULI 2025 | 16.00 WIB
MetroTV, Menteri Keuangan melaporkan perkembangan ekonomi dan realisasi anggaran belanja negara Tahun 2025. Untuk informasi selengkapnya akan disampaikan Sarah Ruhendi, langsung dari Gedung DPR RI, di Senayan, Jakarta.
#dprri #menkeu #srimulyani 
-----------------------------------------------------------------------

Follow juga sosmed kami untuk mendapatkan update informasi  terkini!


Website: https://www.metrotvnews.com/
Facebook: https://www.facebook.com/metrotv/
Instagram: https://www.instagram.com/metrotv/
Twitter: https://twitter.com/metro_tv
TikTok: https://www.tiktok.com/@metro_tv
Metro Xtend: https://xtend.metrotvnews.com/",https://www.youtube.com/watch?v=uJeqOIhe_yc,[],"{'audio': './data/raw/youtube/audio/YT_0097.wav', 'video': './data/raw/youtube/videos/YT_0097.mp4', 'thumbnail': './data/raw/youtube/thumbnails/YT_0097.jpg'}",,,
youtube,uRijzs206qc,Keberlanjutan Program Pemerintah Bisa Bawa Indonesia Jadi Negara Semi Maju,"Presiden Joko Widodo bertemu dengan kelompok relawan di Istana Kepresidenan, Senin (12/9/2022). 

Dalam pertemuan tersebut, Jokowi mengatakan, program pemerintahan perlu diteruskan hingga 2030, sehingga Indonesia dapat menjadi negara semi maju. 

Simak selengkapnya dalam video berikut. 

Penulis: Dian Erika Nugraheny 
Penulis Naskah: Hanindiya Dwi Lestari 
Narator: Hanindiya Dwi Lestari 
Video Editor: Agung Setiawan 
Produser: Naufal Noorosa Ragadini 

Music: Broken - Patrick Patrikios 

#ProgramPemerintah #RelawanJokowi #PresidenJokowi #JernihkanHarapan


Artikel ini bisa dilihat di : https://video.kompas.com/watch/182167/keberlanjutan-program-pemerintah-bisa-bawa-indonesia-jadi-negara-semi-maju",https://www.youtube.com/watch?v=uRijzs206qc,[],"{'audio': './data/raw/youtube/audio/YT_0098.wav', 'video': './data/raw/youtube/videos/YT_0098.mp4', 'thumbnail': './data/raw/youtube/thumbnails/YT_0098.jpg'}",,,
youtube,ucCbJ42w-HM,9 Arahan Kebijakan Presiden Prabowo,"Menjelang satu tahun pemerintahan Presiden Prabowo Subianto, Kementerian Sosial meneguhkan komitmen lewat 9 arah kebijakan strategis untuk menghadirkan pelayanan sosial yang adil, inklusif, dan berdampak nyata. Mulai dari penguatan Data Tunggal Sosial Ekonomi Nasional (DTSEN) hingga hadirnya Sekolah Rakyat. 

Simak 9 langkah strategisnya selengkapnya di video berikut

#SetahunBerdampak",https://www.youtube.com/watch?v=ucCbJ42w-HM,[],"{'audio': './data/raw/youtube/audio/YT_0099.wav', 'video': './data/raw/youtube/videos/YT_0099.mp4', 'thumbnail': './data/raw/youtube/thumbnails/YT_0099.jpg'}",,,
youtube,vJUD-tZtdfg,"ULASAN PAGI - Prabowo Minta Menteri Pakai Mobil Maung, Luhut dan Purbaya Tak Tegur Sapa","ULASAN PAGI - Prabowo Minta Menteri Pakai Mobil Maung, Luhut dan Purbaya Tak Tegur Sapa 

Jangan lewatkan live streaming KompasTV 24 jam non stop di https://www.kompas.tv/live. Agar tidak ketinggalan berita-berita terkini, terlengkap, serta laporan langsung dari berbagai daerah di Indonesia, yuk subscribe channel youtube KompasTV. Aktifkan juga lonceng supaya kamu dapat notifikasi video terbaru dari KompasTV. 

Sahabat KompasTV juga bisa memperoleh informasi terkini melalui website: www.kompas.tv

Media sosial KompasTV: 
Facebook: https://www.facebook.com/KompasTV 
Instagram: https://www.instagram.com/kompastv 
Twitter: https://twitter.com/KompasTV 
TikTok: https://www.tiktok.com/@kompastvnews",https://www.youtube.com/watch?v=vJUD-tZtdfg,[],"{'audio': './data/raw/youtube/audio/YT_0100.wav', 'video': './data/raw/youtube/videos/YT_0100.mp4', 'thumbnail': './data/raw/youtube/thumbnails/YT_0100.jpg'}",,,
youtube,vaDaQVdW3kg,BREAKING NEWS - [FULL] Pidato Presiden Prabowo di Sidang Paripurna Kabinet 1 Tahun Prabowo-Gibran,"MetroTV, Pidato Presiden Prabowo di Sidang Paripurna Kabinet 1 Tahun Prabowo-Gibran

#presidenprabowo #pidato #sidangparipurna #kabinetmerahputih 
-----------------------------------------------------------------------

Follow juga sosmed kami untuk mendapatkan update informasi  terkini!


Website: https://www.metrotvnews.com/
Facebook: https://www.facebook.com/metrotv/
Instagram: https://www.instagram.com/metrotv/
Twitter: https://twitter.com/metro_tv
TikTok: https://www.tiktok.com/@metro_tv
Metro Xtend: https://xtend.metrotvnews.com/",https://www.youtube.com/watch?v=vaDaQVdW3kg,[],"{'audio': './data/raw/youtube/audio/YT_0101.wav', 'video': './data/raw/youtube/videos/YT_0101.mp4', 'thumbnail': './data/raw/youtube/thumbnails/YT_0101.jpg'}",,,
youtube,w4lK8_p3rFI,"Subsidi BBM Tidak Tepat Sasaran, Kenapa Dilanjutkan?","Subsidi BBM besar-besaran yang dilakukan pemerintah ternyata tidak menyentuh kemiskinan ekstrem.

Tercatat ada sekitar 5,77 juta rumah tangga dari kelompok miskin dan hampir miskin yang tidak menggunakan subsidi LPG, sementara sekitar 5,75 juta tidak menggunakan BBM.

#bbm #subsidi #energi 

Ikuti terus perkembangan berita - berita terkini hanya di: 
Portal berita https://www.bisnis.com/ 
Instagram https://www.instagram.com/bisniscom/ 
facebook https://www.facebook.com/wwwbisniscom",https://www.youtube.com/watch?v=w4lK8_p3rFI,[],"{'audio': './data/raw/youtube/audio/YT_0102.wav', 'video': './data/raw/youtube/videos/YT_0102.mp4', 'thumbnail': './data/raw/youtube/thumbnails/YT_0102.jpg'}",,,
youtube,wECKJZK1ow8,Bahlil Disentil Menkeu Purbaya Buntut Tak Gunakan DTSEN saat Proses Penyaluran Subsidi BBM,"Download aplikasi berita TribunX di Play Store atau App Store untuk dapatkan pengalaman baru

TRIBUN-VIDEO.COM - Menkeu Purbaya Yudhi Sadewa menyinggung Menteri ESDM Bahlil Lahadalia soal tak pakai DTSEN dalam penyaluran subsidi BBM, Selasa (30/9).

Ia menyebut bahwa saat ini negara sudah memiliki DTSEN yang bahkan sudah dipakai oleh Menteri Sosial namun belum dimanfaatkan oleh Bahlil.

Selama ini masih banyak orang kaya yang menikmati subsidi pemerintah, sehingga ia berharap penyaluran subsidi ke depan bisa lebih tepat sasaran.

(Tribun-Video.com)


Program: Short Tribunnews Update
Host: Putri Dwi Arrini
Editor Video: Rahmat Gilang Maulana
Uploader: Danang Risdinato

#purbaya #bahlil #shorts",https://www.youtube.com/watch?v=wECKJZK1ow8,[],"{'audio': './data/raw/youtube/audio/YT_0103.wav', 'video': './data/raw/youtube/videos/YT_0103.mp4', 'thumbnail': './data/raw/youtube/thumbnails/YT_0103.jpg'}",,,
youtube,w_p-x2yKG2E,Komisi XI DPR RI : Optimis Pemerintah Capai Target Realisasi - APBN Tahun 2025 - TVR 120,"Anggota Komisi XI DPR RI Andi Yuliani Paris, merespon realisasi penerimaan Negara Triwulan 1 Tahun 2025, yang  Defisit 0,43 % dari Produk Domestik Bruto. Ia optimis  sepanjang Tahun 2025 Pemerintah akan mampu mencapai target realisasi APBN 3.005 Triliun sesuai mandat APBN.

Narasumber : 
  
Andi Yuliani Paris/ Anggota Komisi XI DPR RI / F-PAN / Sulsel II 

Untuk membekali aktivitas anda sehari-hari, kami hadir dengan berbagai informasi tentang DPR RI dan berita lainnya yang terangkum dalam Lensa Parlemen. Kami hadir dengan tampilan yang baru dan berita yang lebih update untuk memenuhi kebutuhan informasi anda!

Pemirsa TVR Parlemen, jangan lupa like, comment, dan subscribe channel YouTube TVR Parlemen, juga aktifkan lonceng notifikasi agar tidak ketinggalan update mengenai berita DPR RI dan info terkini di Indonesia.

Pemirsa TVR Parlemen juga bisa memperoleh informasi terkini melalui 

website: www.tvrparlemen.dpr.go.id

Media sosial TVR Parlemen: 
Facebook: https://m.facebook.com/TVR.PARLEMEN/?
Instagram: https://www.instagram.com/tvr.parlemen/
Twitter: https://mobile.twitter.com/tvr_parlemen
Youtube: https://www.youtube.com/c/TVRPARLEMEN

#TVRParlemen #livestreaming  #breakingnews #DPRRI #apbn2025 #pdb",https://www.youtube.com/watch?v=w_p-x2yKG2E,[],"{'audio': './data/raw/youtube/audio/YT_0104.wav', 'video': './data/raw/youtube/videos/YT_0104.mp4', 'thumbnail': './data/raw/youtube/thumbnails/YT_0104.jpg'}",,,
youtube,wdtfoH406rM,"Prabowo Wanti-Wanti Menteri ‘Nakal’: Dua Kali Peringatan, Tiga Kali, Apa Boleh Buat, Reshuffle!","BANDUNG, KOMPAS.TV – Presiden RI, Prabowo Subianto, memperingatkan para menterinya di jajaran Kabinet Merah Putih saat berbicara di sidang senat pengukuhan mahasiswa baru sekaligus wisuda sarjana di Universitas Kebangsaan Republik Indonesia (UKRI), Bandung, pada Sabtu (18/10/2025).

“Kalau ada satu dua nakal saya peringati ya kan. Satu kali peringatan masih nakal, masih enggak mau dengar. Dua kali peringatan, tiga kali apa boleh buat? Reshuffle, harus diganti,” ujar Presiden Prabowo.

“Karena demi negara, bangsa, dan rakyat tidak boleh ada rasa kasihan. Yang kasihan rakyat Indonesia. Saya tidak apa-apa dibenci, asal rakyat saya tidak benci saya,” lanjutnya.

#prabowo #wisuda #univkebangsaanri #bandung 

Produser: Aditya Pramana

Sahabat KompasTV, jangan lupa like, comment, dan subscribe channel YouTube KompasTV, juga aktifkan lonceng notifikasi agar tidak ketinggalan update mengenai isu-isu terkini di Indonesia.

Jangan lewatkan live streaming KompasTV 24 jam non stop di https://www.kompas.tv/live. Agar tidak ketinggalan berita-berita terkini, terlengkap, serta laporan langsung dari berbagai daerah di Indonesia, yuk subscribe channel youtube KompasTV. Aktifkan juga lonceng supaya kamu dapat notifikasi video terbaru dari KompasTV. 

Sahabat KompasTV juga bisa memperoleh informasi terkini melalui website: www.kompas.tv

Media sosial KompasTV: 
Facebook: https://www.facebook.com/KompasTV 
Instagram: https://www.instagram.com/kompastv 
Twitter: https://twitter.com/KompasTV 
TikTok: https://www.tiktok.com/@kompastvnews",https://www.youtube.com/watch?v=wdtfoH406rM,[],"{'audio': './data/raw/youtube/audio/YT_0105.wav', 'video': './data/raw/youtube/videos/YT_0105.mp4', 'thumbnail': './data/raw/youtube/thumbnails/YT_0105.jpg'}",,,
youtube,wsZBemrBoKs,Trump Seret Indonesia saat Ungkap Deretan Negara yang Disebut Bakal Perangi Hamas di Jalur Gaza,"Download aplikasi berita TribunX di Play Store atau App Store untuk dapatkan pengalaman baru

TRIBUN-VIDEO.COM - Presiden AS Donald Trump melancarkan ancamannya ke milisi Hamas.

Trump mengaku bahwa sejumlah negara di Timur Tengah menawarkan diri mengirim pasukan militer ke Gaza untuk memerangi Hamas.

Trump bahkan menyinggung soal Indonesia melengkapi ancamannya pada Hamas.

Donald Trump menegaskan bahwa ia akan mengirim pasukan ke Gaza untuk membasmi Hamas.

Ancaman Trump ini bersamaan dengan peringatan pada Hamas agar tidak melancarkan serangan dan melanggar kesepakatan gencatan senjata.

Trump menuliskan ancaman tersebut melalui akun Truth Social pada Rabu (22/10/2025).

""Banyak SEKUTU BESAR kami saat ini di Timur Tengah, dan wilayah di sekitar Timur Tengah, telah secara eksplisit dan kuat, dengan antusiasme besar, memberi tahu saya bahwa mereka akan menyambut baik kesempatan, atas permintaan saya, untuk masuk ke GAZA dengan kekuatan besar dan 'meluruskan Hamas' jika Hamas terus bertindak buruk, melanggar kesepakatan mereka dengan kami,"" tulis Trump.

Meski demikian, Trump tidak merinci negara mana saja yang akan membuat tawaran militer tersebut.

Dalam cuitan yang sama, Trump juga menyebut bahwa Indonesia selama ini berperan besar dalam konflik Hamas dan Israel.

Pasalnya Indonesia terus memberikan dukungan di kawasan.

""Saya ingin berterima kasih kepada negara Indonesia yang hebat dan kuat, serta pemimpinnya yang luar biasa, atas semua bantuan yang telah mereka tunjukkan dan berikan kepada Timur Tengah, dan kepada AS,"" imbuhnya.

Belum jelas alasan Trump mencatut Indonesia bersamaan dengan statement nya mengenai negara Timur Tengah yang siap menggempur Hamas.

Indonesia sendiri sedianya menawarkan pengiriman pasukan penjaga perdamaian di Gaza untuk memulihkan keamanan dan stabilitas di jalur Gaza.

Tidak ada satu pun negara yang secara terbuka menyatakan bersedia untuk berkonflik secara langsung dengan Hamas, seperti narasi yang disampaikan Trump. (Tribun-Video.com)

Artikel ini telah tayang di Tribunnews.com dengan judul Trump Klaim Negara-negara Timur Tengah Tawarkan Diri Menyerbu Hamas, Singgung Indonesia, 

https://www.tribunnews.com/internasional/7744981/trump-klaim-negara-negara-timur-tengah-tawarkan-diri-menyerbu-hamas-singgung-indonesia

Program:  Tribunnews Update
Host: Nila Irda
Editor Video: Nathanael Moer Rahardian
Uploader: Panji Anggoro Putro


#DonaldTrump #Trump #Indonesia #RI #Hamas #GempurHamas #KonflikIsraelPalestina #Gaza #AmerikaSerikat",https://www.youtube.com/watch?v=wsZBemrBoKs,[],"{'audio': './data/raw/youtube/audio/YT_0106.wav', 'video': './data/raw/youtube/videos/YT_0106.mp4', 'thumbnail': './data/raw/youtube/thumbnails/YT_0106.jpg'}",,,
youtube,xGc3XV8lDFY,TAWA PRESIDEN BRAZIL Dengar Pidato Prabowo : Punya Angka Keberuntungan Yang Sama,"Download aplikasi berita TribunX di Play Store atau App Store untuk dapatkan pengalaman baru

TRIBUN-MEDAN.COM - Presiden RI, Prabowo Subianto, dan Presiden Brasil, Luiz Inácio Lula da Silva, memberikan keterangan usai melakukan pertemuan di Istana Merdeka, Jakarta, pada Kamis (23/10/2025).

“Saya baru tahu, beliau ternyata angka keberuntungannya sama, angka 8. 

Kami juga sama-sama lahir di bulan Oktober. Jadi, ulang tahun saya 17 Oktober dan beliau 27 Oktober,” ujar Presiden Prabowo.

“Jadi sebenarnya kita akan merayakan ulang tahun bersama nanti malam. Kalau diizinkan oleh Ibu Negara Brasil, nanti kita rayakan,” lanjutnya.

Editor Video : Gita Nadia Putri br Tarigan

Bergabung dengan channel ini untuk mendapatkan akses ke berbagai keuntungan:
https://www.youtube.com/channel/UCwFc1bMj5KFxX8BJ1wBRuzw/join

Baca selengkapnya di www.tribun-medan.com

#TribunMedan",https://www.youtube.com/watch?v=xGc3XV8lDFY,[],"{'audio': './data/raw/youtube/audio/YT_0107.wav', 'video': './data/raw/youtube/videos/YT_0107.mp4', 'thumbnail': './data/raw/youtube/thumbnails/YT_0107.jpg'}",,,
youtube,xQCGWnjOzRQ,"Antara Ada dan Tidak, Pengamat Politik: Presiden Prabowo Harus Memaksimalkan Wapresnya","AKIM, https://www.tvOnenews.com - Antara Ada dan Tidak, Pengamat Politik: Presiden Prabowo Harus Memaksimalkan Wapresnya | AKIM tvOne

Presiden RI, Prabowo Subianto menegaskan bahwa perekonomian Indonesia tetap kuat dan stabil di tengah tekanan ekonomi global. Hal itu dia sampaikan dalam Sidang Kabinet Paripurna di Kantor Presiden, Jakarta Pusat, Senin (20/10). Ia menyebut capaian tersebut sebagai hasil kerja keras seluruh jajaran pemerintahan yang mampu menjaga pertumbuhan dan inflasi pada level terbaik di antara negara-negara G20.

#Prabowo #Gibran #KabinetMerahPutih

AKIM01
FR01
AS01

Saksikan live streaming tvOne hanya di https://www.tvonenews.com/live
Dan jangan lupa untuk follow akun-Akun Sosial Media tvOnenews untuk mendapatkan beragam informasi terkini dan update dari kami:

Facebook - https://www.facebook.com/tvOnenews
Instagram - https://www.instagram.com/tvOnenews
Twitter - https://twitter.com/tvOnenews
TikTok - https://www.tiktok.com/@tvOnenews
Website - https://tvOnenews.com",https://www.youtube.com/watch?v=xQCGWnjOzRQ,[],"{'audio': './data/raw/youtube/audio/YT_0108.wav', 'video': './data/raw/youtube/videos/YT_0108.mp4', 'thumbnail': './data/raw/youtube/thumbnails/YT_0108.jpg'}",,,
youtube,xxk7yW53ecI,[FULL] Komisi XI DPR Cecar Menkeu Purbaya Soal Subsidi APBN 2025 saat Rapat Kerja,"JAKARTA, KOMPAS.TV - Anggota Komisi XI DPR RI menyampaikan sejumlah pertanyaan ke Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa terkait anggaran subsidi APBN 2025 yang mencakup gas elpiji, pupuk hingga listrik saat rapat kerja di DPR RI, Senayan, Jakarta, Selasa (30/9/2025). 

""Harus dicarikan solusi, yang paling besar dari semua ini komposisinya adalah energi khususnya itu listrik, PLN, sampai 156. Sampai saat ini kita tidak mendengar solusi dari pemerintah, solar shell di negar-negara lain itu sudah ada, tapi ironisnya di negara kita dijualnya yang termahal, Anda mau kucurkan Rp200 triliun itu untuk sektor riil, saya rasa itu bisa dibangun,"" ujar anggota Komisi XI DPR RI F-PAN, Primus Yustisio. 

Sementara itu, Wakil Ketua Komisi XI DPR RI Misbakhun meminta agar Purbaya memperbaiki mekanisme subsidi. 

#menkeupurbaya #purbayayudhisadewa #dpr 

Produser: Ikbal Maulana
Thumbnail: Aqshal

Sahabat KompasTV, jangan lupa like, comment, dan subscribe channel YouTube KompasTV, juga aktifkan lonceng notifikasi agar tidak ketinggalan update mengenai isu-isu terkini di Indonesia.

Jangan lewatkan live streaming KompasTV 24 jam non stop di https://www.kompas.tv/live. Agar tidak ketinggalan berita-berita terkini, terlengkap, serta laporan langsung dari berbagai daerah di Indonesia, yuk subscribe channel youtube KompasTV. Aktifkan juga lonceng supaya kamu dapat notifikasi video terbaru dari KompasTV. 

Sahabat KompasTV juga bisa memperoleh informasi terkini melalui website: www.kompas.tv

Media sosial KompasTV: 
Facebook: https://www.facebook.com/KompasTV 
Instagram: https://www.instagram.com/kompastv 
Twitter: https://twitter.com/KompasTV 
TikTok: https://www.tiktok.com/@kompastvnews",https://www.youtube.com/watch?v=xxk7yW53ecI,[],"{'audio': './data/raw/youtube/audio/YT_0109.wav', 'video': './data/raw/youtube/videos/YT_0109.mp4', 'thumbnail': './data/raw/youtube/thumbnails/YT_0109.jpg'}",,,
youtube,yF7YZYpN4tk,Prabowo Beberkan Awal Mula Ada Menteri Haji Dibentuk: Atas Permintaan Pemerintah Arab Saudi,"JAKARTA, KOMPAS.TV - Presiden Prabowo Subianto mengungkap alasan Badan Penyelenggaraan Haji dan Umrah dibikin menjadi setara Kementerian. Prabowo mengatakan hal itu merupakan permintaan dari pemerintahan Arab Saudi.

Prabowo Subianto melaporkan keberhasilan pemerintah memangkas waktu tunggu haji bagi para calon jemaah Indonesia. 

Hal itu diungkap Prabowo saat memberikan pengantar dalam Sidang Kabinet Paripurna di Istana Negara, Jakarta, Senin (20/10/2025).

""Waktu tunggu haji juga bisa dipercepat dari waktu tunggu 40 tahun sekarang hampir setengah kita potong menjadi 26 tahun. Tapi itu masih lama juga. Kita berusaha untuk memotong lebih,"" kata Prabowo.

Bagaimana menurut Sahabat KompasTV terkait berita ini, tulis di kolom komentar ya!

#prabowo #gibran #kabinetmerahputih #haji #menterihaji

Editor: Awan
Produser: Dian

=====

Sahabat KompasTV, jangan lupa like, comment, dan subscribe channel YouTube KompasTV, juga aktifkan lonceng notifikasi agar tidak ketinggalan update mengenai isu-isu terkini di Indonesia.

Jangan lewatkan live streaming KompasTV 24 jam non stop di https://www.kompas.tv/live. Agar tidak ketinggalan berita-berita terkini, terlengkap, serta laporan langsung dari berbagai daerah di Indonesia, yuk subscribe channel youtube KompasTV. Aktifkan juga lonceng supaya kamu dapat notifikasi video terbaru dari KompasTV. 

Sahabat KompasTV juga bisa memperoleh informasi terkini melalui website: www.kompas.tv

Media sosial KompasTV: 
Facebook: https://www.facebook.com/KompasTV 
Instagram: https://www.instagram.com/kompastv 
Twitter: https://twitter.com/KompasTV 
TikTok: https://www.tiktok.com/@kompastvnews",https://www.youtube.com/watch?v=yF7YZYpN4tk,[],"{'audio': './data/raw/youtube/audio/YT_0110.wav', 'video': './data/raw/youtube/videos/YT_0110.mp4', 'thumbnail': './data/raw/youtube/thumbnails/YT_0110.jpg'}",,,
youtube,yWiU2mabqVk,"LIVE: Pengantar Presiden Prabowo pada Sidang Kabinet Paripurna, Istana Negara, 20 Oktober 2025",,https://www.youtube.com/watch?v=yWiU2mabqVk,[],"{'audio': './data/raw/youtube/audio/YT_0111.wav', 'video': './data/raw/youtube/videos/YT_0111.mp4', 'thumbnail': './data/raw/youtube/thumbnails/YT_0111.jpg'}",,,
youtube,yqc30ynJui8,BREAKING NEWS - Menkeu Purbaya Bahas Pemutihan BPJS & Respons Dedi Mulyadi-Bobby soal Dana Mengendap,"KOMPAS.TV - Menkeu Purbaya Bahas Pemutihan BPJS & Respons Dedi Mulyadi-Bobby soal Dana Mengendap

#breakingnews #menkeu #purbayayudhisadewa #dedimulyadi #bobbynasution 

Sahabat KompasTV, jangan lupa like, comment, dan subscribe channel YouTube KompasTV, juga aktifkan lonceng notifikasi agar tidak ketinggalan update mengenai isu-isu terkini di Indonesia.

Jangan lewatkan live streaming KompasTV 24 jam non stop di https://www.kompas.tv/live. Agar tidak ketinggalan berita-berita terkini, terlengkap, serta laporan langsung dari berbagai daerah di Indonesia, yuk subscribe channel youtube KompasTV. Aktifkan juga lonceng supaya kamu dapat notifikasi video terbaru dari KompasTV. 

Sahabat KompasTV juga bisa memperoleh informasi terkini melalui website: www.kompas.tv

Media sosial KompasTV: 
Facebook: https://www.facebook.com/KompasTV 
Instagram: https://www.instagram.com/kompastv 
Twitter: https://twitter.com/KompasTV 
TikTok: https://www.tiktok.com/@kompastvnews",https://www.youtube.com/watch?v=yqc30ynJui8,[],"{'audio': './data/raw/youtube/audio/YT_0112.wav', 'video': './data/raw/youtube/videos/YT_0112.mp4', 'thumbnail': './data/raw/youtube/thumbnails/YT_0112.jpg'}",,,
youtube,z3KRzmbfbdk,Satu Tahun Kabinet Merah Putih Dalam Membangun Sistem Pertahanan,"Satu Tahun Kabinet Merah Putih, Dalam Membangun Sistem Pertahanan

Dalam satu tahun terakhir, TNI terus memperkuat kemampuan pertahanan melalui modernisasi alutsista, peningkatan profesionalisme prajurit, serta pembangunan sumber daya manusia pertahanan yang unggul.

Sinergi antara TNI, Polri, dan seluruh komponen bangsa menjadi fondasi utama dalam menjaga kedaulatan, keutuhan, dan keamanan Negara Kesatuan Republik Indonesia.

#tniprima

#tnirakyat

#indonesiamaju

#setahunberdampak",https://www.youtube.com/watch?v=z3KRzmbfbdk,[],"{'audio': './data/raw/youtube/audio/YT_0113.wav', 'video': './data/raw/youtube/videos/YT_0113.mp4', 'thumbnail': './data/raw/youtube/thumbnails/YT_0113.jpg'}",,,
