id,source,source_type,title,text,full_content,date,post_date,category,flag,social_media,label,label_text,verification_status,confidence_score,image_path,thumbnail_url,post_url,archive_url,blog_url,views,likes,comments,shares,verification_process,conclusion,fact_checker,has_local_image,image_file_name,image_file_size_mb,image_download_status
25,turnbackhoax,fact_check,Kereta Cepat Whoosh Mogok,"“Whoosh. Kereta cepat Cina . . cepat mogoknya doang.
Baru beroperasi sekitar setahun sudah mogok berkali-kali.
Rakyat ditipu Cina dan Jokowi. Kereta super mahal seharga 114 triliun yang baru BEP 130 tahun kualitasnya rongsokan
#KonspirasiJahatPIK2
#KonspirasiJahatPIK2”","Kereta Cepat Whoosh Mogok. “Whoosh. Kereta cepat Cina . . cepat mogoknya doang.
Baru beroperasi sekitar setahun sudah mogok berkali-kali.
Rakyat ditipu Cina dan Jokowi. Kereta super mahal seharga 114 triliun yang baru BEP 130 tahun kualitasnya rongsokan
#KonspirasiJahatPIK2
#KonspirasiJahatPIK2”. ",25/11/2024,25/11/2024,,SALAH,Twitter,0,hoax,verified_false,1.0,data\raw\turnbackhoax\images\25\thumbnail.jpg,https://turnbackhoax.id/wp-content/uploads/2024/11/IMG_7862-678x381.jpeg,https://turnbackhoax.id/2024/11/25/salah-kereta-cepat-whoosh-mogok,,https://turnbackhoax.id/,0,0,0,0,,,TurnBackHoax/Mafindo,True,thumbnail.jpg,0.0327787399291992,success
28,turnbackhoax,fact_check,Tautan Pendaftaran Lowongan Pekerjaan Wilmar Group,"“LOWONGAN KERJA WILMAR GROUP INDONESIA
Wilmar Group Indonesia membuka peluang besar bagi kamu yang ingin berkembang bersama salah satu perusahaan agribisnis dan energi terkemuka!
https://indotools-eosin[dot]vercel[dot]app/lokerterbaruwilmar
Tersedia 15 Posisi yang membutuhkan kandidat terbaik!
Persyaratan umum:
Pria atau Wanita
Usia minimal 18-35 tahun
Terbuka untuk fresh graduate maupun yang sudah berpengalaman.
Pendidikan minimal SMA/SMK, D3, hingga S1.
Jangan lewatkan kesempatan emas ini! Raih karier impianmu sekarang juga”","Tautan Pendaftaran Lowongan Pekerjaan Wilmar Group. “LOWONGAN KERJA WILMAR GROUP INDONESIA
Wilmar Group Indonesia membuka peluang besar bagi kamu yang ingin berkembang bersama salah satu perusahaan agribisnis dan energi terkemuka!
https://indotools-eosin[dot]vercel[dot]app/lokerterbaruwilmar
Tersedia 15 Posisi yang membutuhkan kandidat terbaik!
Persyaratan umum:
Pria atau Wanita
Usia minimal 18-35 tahun
Terbuka untuk fresh graduate maupun yang sudah berpengalaman.
Pendidikan minimal SMA/SMK, D3, hingga S1.
Jangan lewatkan kesempatan emas ini! Raih karier impianmu sekarang juga”. ",24/02/2025,24/02/2025,,SALAH,Twitter,0,hoax,verified_false,1.0,data\raw\turnbackhoax\images\28\thumbnail.png,https://turnbackhoax.id/wp-content/uploads/2025/02/header-lowongan-kerja-Wilmar-678x381.png,https://turnbackhoax.id/2025/02/24/penipuan-tautan-pendaftaran-lowongan-pekerjaan-wilmar-group,,https://turnbackhoax.id/,0,0,0,0,,,TurnBackHoax/Mafindo,True,thumbnail.png,0.1350688934326172,success
29,turnbackhoax,fact_check,Erick Thohir Meminta Seluruh Rakyat Menyumbang Emas untuk Memajukan Ekonomi Indonesia,"“Untuk Batre kembung 58% fersi Khodori silahkan yang punya emas sumbangkan untuk negara, pemeritah butuh bantuanya .","Erick Thohir Meminta Seluruh Rakyat Menyumbang Emas untuk Memajukan Ekonomi Indonesia. “Untuk Batre kembung 58% fersi Khodori silahkan yang punya emas sumbangkan untuk negara, pemeritah butuh bantuanya .. ",15/04/2025,15/04/2025,,SALAH,Twitter,0,hoax,verified_false,1.0,data\raw\turnbackhoax\images\29\thumbnail.png,https://turnbackhoax.id/wp-content/uploads/2025/04/X-et-rakyat-sumbang-emas-HEADER-678x381.png,https://turnbackhoax.id/2025/04/15/salah-erick-thohir-meminta-seluruh-rakyat-menyumbang-emas-untuk-memajukan-ekonomi-indonesia,,https://turnbackhoax.id/,0,0,0,0,,,TurnBackHoax/Mafindo,True,thumbnail.png,0.1067447662353515,success
32,turnbackhoax,fact_check,Prabowo Setop Pengangkatan PPPK,"Prabowo Resmi Setop Pengangkatan PPPK. Pengangkatan PPPK Akan Dihapus.
Tidak Ada Lagi Pengangkatan Pppk Di Tahun-Tahun Berikutnya.  Terus Nasib Yang Pppk Nanti Kemana Arah Nya ? Yok Diskusi","Prabowo Setop Pengangkatan PPPK. Prabowo Resmi Setop Pengangkatan PPPK. Pengangkatan PPPK Akan Dihapus.
Tidak Ada Lagi Pengangkatan Pppk Di Tahun-Tahun Berikutnya.  Terus Nasib Yang Pppk Nanti Kemana Arah Nya ? Yok Diskusi. ",24/03/2025,24/03/2025,,SALAH,Twitter,0,hoax,verified_false,1.0,data\raw\turnbackhoax\images\32\thumbnail.png,https://turnbackhoax.id/wp-content/uploads/2025/03/HEADER-Light-Background-3-678x381.png,https://turnbackhoax.id/2025/03/24/salah-prabowo-setop-pengangkatan-pppk,,https://turnbackhoax.id/,0,0,0,0,,,TurnBackHoax/Mafindo,True,thumbnail.png,0.1435565948486328,success
33,turnbackhoax,fact_check,Pendukung Arab Saudi Ngamuk Usai Timnasnya Kalah dari Indonesia,"“King Arab ngamuk Indonesia menang
Setelah gol ke-2 Indonesia vs Arab Saudi”","Pendukung Arab Saudi Ngamuk Usai Timnasnya Kalah dari Indonesia. “King Arab ngamuk Indonesia menang
Setelah gol ke-2 Indonesia vs Arab Saudi”. ",27/11/2024,27/11/2024,,SALAH,Twitter,0,hoax,verified_false,1.0,data\raw\turnbackhoax\images\33\thumbnail.jpg,https://turnbackhoax.id/wp-content/uploads/2024/11/WhatsApp-Image-2024-11-22-at-17.49-678x381.jpg,https://turnbackhoax.id/2024/11/27/salah-pendukung-arab-saudi-ngamuk-usai-timnasnya-kalah-dari-indonesia,,https://turnbackhoax.id/,0,0,0,0,,,TurnBackHoax/Mafindo,True,thumbnail.jpg,0.0370302200317382,success
35,turnbackhoax,fact_check,"Judul Artikel Detik “Polri Bukan Lagi Aparat Negara Tapi Bodyguard Jokowi, karena Itu Kami Akan Bawa Kasus Ini ke Tingkat Internasional”",#Geger #skandal ijazah palsu melibatkan aparaturnegara,"Judul Artikel Detik “Polri Bukan Lagi Aparat Negara Tapi Bodyguard Jokowi, karena Itu Kami Akan Bawa Kasus Ini ke Tingkat Internasional”. #Geger #skandal ijazah palsu melibatkan aparaturnegara. ",23/06/2025,23/06/2025,,SALAH,Twitter,0,hoax,verified_false,1.0,data\raw\turnbackhoax\images\35\thumbnail.png,https://turnbackhoax.id/wp-content/uploads/2025/06/Copy-of-3.-Impostor-Content_20250620_102501_0000-678x381.png,https://turnbackhoax.id/2025/06/23/salah-judul-artikel-detik-polri-bukan-lagi-aparat-negara-tapi-bodyguard-jokowi-karena-itu-kami-akan-bawa-kasus-ini-ke-tingkat-internasional,,https://turnbackhoax.id/,0,0,0,0,,,TurnBackHoax/Mafindo,True,thumbnail.png,0.2341728210449218,success
37,turnbackhoax,fact_check,Presiden Prabowo Temui Pendemo dan Meminta Maaf,"“pak prabowo temui pendemo meminta maaf, bapak prabowo tidak bisa membubarkan DPR, yang hanya bisa membubarkan DPR hanya rakyat”","Presiden Prabowo Temui Pendemo dan Meminta Maaf. “pak prabowo temui pendemo meminta maaf, bapak prabowo tidak bisa membubarkan DPR, yang hanya bisa membubarkan DPR hanya rakyat”. ",09/09/2025,09/09/2025,,SALAH,Twitter,0,hoax,verified_false,1.0,data\raw\turnbackhoax\images\37\thumbnail.png,https://turnbackhoax.id/wp-content/uploads/2025/09/HEADER-Dark-Background-5-678x381.png,https://turnbackhoax.id/2025/09/09/salah-presiden-prabowo-temui-pendemo-dan-meminta-maaf,,https://turnbackhoax.id/,0,0,0,0,,,TurnBackHoax/Mafindo,True,thumbnail.png,0.2738885879516601,success
39,turnbackhoax,fact_check,Prabowo Memilih Anies Baswedan Jadi Ketua KPK,"“Dalam rapat Akhirnya pak prabowo langsung memilih pak anis jadi ketua kpk,”","Prabowo Memilih Anies Baswedan Jadi Ketua KPK. “Dalam rapat Akhirnya pak prabowo langsung memilih pak anis jadi ketua kpk,”. ",27/09/2025,27/09/2025,,SALAH,Twitter,0,hoax,verified_false,1.0,data\raw\turnbackhoax\images\39\thumbnail.png,https://turnbackhoax.id/wp-content/uploads/2025/09/Vania_Misleading-Content.zip-HEADER-Light-Background-678x381.png,https://turnbackhoax.id/2025/09/27/salah-prabowo-memilih-anies-baswedan-jadi-ketua-kpk,,https://turnbackhoax.id/,0,0,0,0,,,TurnBackHoax/Mafindo,True,thumbnail.png,0.2551841735839844,success
41,turnbackhoax,fact_check,Potret “Prabowo dan Perwakilan Belanda Bahas Kemerdekaan Papua-Aceh”,"“Belanda bicara tentang Aceh Papua
probowa bisa melepas Aceh Papua tapi bagaimana dengan suku Jawa masih banyak yang miskin tidur di kolong jembatan”","Potret “Prabowo dan Perwakilan Belanda Bahas Kemerdekaan Papua-Aceh”. “Belanda bicara tentang Aceh Papua
probowa bisa melepas Aceh Papua tapi bagaimana dengan suku Jawa masih banyak yang miskin tidur di kolong jembatan”. ",14/07/2025,14/07/2025,,SALAH,Twitter,0,hoax,verified_false,1.0,data\raw\turnbackhoax\images\41\thumbnail.png,https://turnbackhoax.id/wp-content/uploads/2025/07/HEADER-Dark-Background-8-1-678x381.png,https://turnbackhoax.id/2025/07/14/salah-potret-prabowo-dan-perwakilan-belanda-bahas-kemerdekaan-papua-aceh,,https://turnbackhoax.id/,0,0,0,0,,,TurnBackHoax/Mafindo,True,thumbnail.png,0.2695388793945312,success
42,turnbackhoax,fact_check,Sri Mulyani Mau Transfer Rp50 Juta untuk Modal Usaha,Assalamualaikum warahmatullahi wabarakatuh Indonesia saya Sri Mulyani selaku Menteri Keuangan Indonesia berjanji yang melihat video ini saya akan bantu untuk kamu saya akan transfer 50 juta untuk modal usaha atau jangan dipakai untuk foya-foya syaratnya mudah hanya Tekanlah dan bagikan postingan ini ke teman tiktok kalian Saya akan kirimkan sudah anda bagikan,Sri Mulyani Mau Transfer Rp50 Juta untuk Modal Usaha. Assalamualaikum warahmatullahi wabarakatuh Indonesia saya Sri Mulyani selaku Menteri Keuangan Indonesia berjanji yang melihat video ini saya akan bantu untuk kamu saya akan transfer 50 juta untuk modal usaha atau jangan dipakai untuk foya-foya syaratnya mudah hanya Tekanlah dan bagikan postingan ini ke teman tiktok kalian Saya akan kirimkan sudah anda bagikan. ,21/10/2024,21/10/2024,,SALAH,TikTok,0,hoax,verified_false,1.0,data\raw\turnbackhoax\images\42\thumbnail.png,https://turnbackhoax.id/wp-content/uploads/2024/10/9-1-678x381.png,https://turnbackhoax.id/2024/10/21/penipuan-sri-mulyani-mau-transfer-rp50-juta-untuk-modal-usaha,,https://turnbackhoax.id/,0,0,0,0,,,TurnBackHoax/Mafindo,True,thumbnail.png,0.1539363861083984,success
43,turnbackhoax,fact_check,DPR Resmi Dibubarkan,"“BUBAR
DPR RESMI DIBUBARKAN
Ga ada gunanya DPR,,hanya bikin susah rakyat
Kerjanya hanya menghalangi keinginan  rakyat,, apa yang diinginkan rakyat selalu ditentang oleh DPR ketua DPR dan anggota DPR”","DPR Resmi Dibubarkan. “BUBAR
DPR RESMI DIBUBARKAN
Ga ada gunanya DPR,,hanya bikin susah rakyat
Kerjanya hanya menghalangi keinginan  rakyat,, apa yang diinginkan rakyat selalu ditentang oleh DPR ketua DPR dan anggota DPR”. ",08/10/2025,08/10/2025,,SALAH,Twitter,0,hoax,verified_false,1.0,data\raw\turnbackhoax\images\43\thumbnail.png,https://turnbackhoax.id/wp-content/uploads/2025/10/HEADER-Dark-Background-66-678x381.png,https://turnbackhoax.id/2025/10/08/salah-dpr-resmi-dibubarkan,,https://turnbackhoax.id/,0,0,0,0,,,TurnBackHoax/Mafindo,True,thumbnail.png,0.2787513732910156,success
44,turnbackhoax,fact_check,"Antisipasi Serangan, TNI Jemput Pekerja Migran Indonesia dari Malaysia",“TNI Siap Jemput TKI Dari Malaysia”,"Antisipasi Serangan, TNI Jemput Pekerja Migran Indonesia dari Malaysia. “TNI Siap Jemput TKI Dari Malaysia”. ",23/03/2025,23/03/2025,,SALAH,Twitter,0,hoax,verified_false,1.0,data\raw\turnbackhoax\images\44\thumbnail.jpg,https://turnbackhoax.id/wp-content/uploads/2025/03/HEADER-Dark-Background-1-678x381.jpg,https://turnbackhoax.id/2025/03/23/salah-antisipasi-serangan-tni-jemput-pekerja-migran-indonesia-dari-malaysia,,https://turnbackhoax.id/,0,0,0,0,,,TurnBackHoax/Mafindo,True,thumbnail.jpg,0.0495901107788085,success
46,turnbackhoax,fact_check,Tom Lembong dan Hasto Bebas karena Perintah Jokowi,“Jokowi Ke Hasto Dan Tom Lembong Jokowi: Banyak Berterima Kasih Dengan Saya Kalian Bebas Itu Perintah Saya”,Tom Lembong dan Hasto Bebas karena Perintah Jokowi. “Jokowi Ke Hasto Dan Tom Lembong Jokowi: Banyak Berterima Kasih Dengan Saya Kalian Bebas Itu Perintah Saya”. ,07/08/2025,07/08/2025,,SALAH,Twitter,0,hoax,verified_false,1.0,data\raw\turnbackhoax\images\46\thumbnail.png,https://turnbackhoax.id/wp-content/uploads/2025/08/HEADER-Dark-Background-6-678x381.png,https://turnbackhoax.id/2025/08/07/salah-tom-lembong-dan-hasto-bebas-karena-perintah-jokowi,,https://turnbackhoax.id/,0,0,0,0,,,TurnBackHoax/Mafindo,True,thumbnail.png,0.2706441879272461,success
48,turnbackhoax,fact_check,"Jokowi Jadi Ketua Umum Golkar, Gantikan Bahlil","“SAH !! JOKOWI JADI KETUM GOLKAR MENGGANTIKAN BAHLIL
Ada apa dgn JKW
Jokowi Golkar
Roda Politik Jokowi sudah berhenti di Partai Golkar. Apa maksud dan tujuan kenapa Golkar yg dipilih Jokowi? “","Jokowi Jadi Ketua Umum Golkar, Gantikan Bahlil. “SAH !! JOKOWI JADI KETUM GOLKAR MENGGANTIKAN BAHLIL
Ada apa dgn JKW
Jokowi Golkar
Roda Politik Jokowi sudah berhenti di Partai Golkar. Apa maksud dan tujuan kenapa Golkar yg dipilih Jokowi? “. ",19/12/2024,19/12/2024,,SALAH,Twitter,0,hoax,verified_false,1.0,data\raw\turnbackhoax\images\48\thumbnail.jpg,https://turnbackhoax.id/wp-content/uploads/2024/12/Hoax-Jokowi-Ketum-Golkar-1-e1734594169304-678x381.jpg,https://turnbackhoax.id/2024/12/19/salah-jokowi-jadi-ketua-umum-golkar-gantikan-bahlil,,https://turnbackhoax.id/,0,0,0,0,,,TurnBackHoax/Mafindo,True,thumbnail.jpg,0.0321254730224609,success
49,turnbackhoax,fact_check,"Video “Demo di Makassar, Tuntut Jokowi Diadili”","“Demo “Adili Jokowi” …..
”","Video “Demo di Makassar, Tuntut Jokowi Diadili”. “Demo “Adili Jokowi” …..
”. ",02/03/2025,02/03/2025,,SALAH,Twitter,0,hoax,verified_false,1.0,data\raw\turnbackhoax\images\49\thumbnail.png,https://turnbackhoax.id/wp-content/uploads/2025/03/HEADER-Light-Background-2-678x381.png,https://turnbackhoax.id/2025/03/02/salah-video-demo-di-makassar-tuntut-jokowi-diadili,,https://turnbackhoax.id/,0,0,0,0,,,TurnBackHoax/Mafindo,True,thumbnail.png,0.1317501068115234,success
